G20480|εὔσταθμος|eustathmos|in weight
G20481|εὔτηκτος|eutēktos|fusibility
G20482|εὐχαρής|eucharēs|pleasant
G20483|εὐχαριστήριος|eucharistērios|mission of thanks
G20484|ἐφηβία|ephēbia|gymnasium
G20485|ἐφιορκία|ephiorkia|perjury
G20486|ἐφύβριστος|ephubristos|contemptible
G20487|ἐχθές|echthes|yesterday
G20488|ζευγίζω|zeugizō|to yoke together
G20489|ζῆ|zē|life
G20490|ζῶ|zō|life
G20491|ζωγρίας|zōgrias|one taken alive
G20492|ζωνῖτις|zōnitis|seams
G20493|ζωτικός|zōtikos|true to life
G20494|ἡγεμόνη|hēgemonē|flagship
G20495|ἡγεμονίδης|hēgemonidēs|govenor
G20496|ἥγησις|hēgēsis|command
G20497|ἡδομένως|hēdomenōs|with joy, gladly
G20498|ἠθολογέω|ēthologeō|comedy of manners
G20499|ἡλιάζω|hēliazō|to ferment
G20500|ἡμεράλωψ|hēmeralōps|nictilopa
G20501|ἡμιθαλής|hēmithalēs|half-green
G20502|ἡμίθνητος|hēmithnētos|half-dead
G20503|ἡμισεύελπις|hēmiseuelpis|half-hopeful
G20504|ἡμισευτής|hēmiseutēs|half time
G20505|ἡμισύνθεσις|hēmisunthesis|half-set
G20507|ἠνίδε|ēnide|look!
G20508|ἤνυστρον|ēnustron|first stomach
G20509|ἡπατοσκοπέω|hēpatoskopeō|to inspect the liver for soothsaying
G20510|ἠπιότης|ēpiotēs|gentleness
G20511|ἠχέτης|ēchetēs|sounding
G20512|θεόκτιστος|theoktistos|founded by God
G20513|θεριστήριον|theristērion|reaping-hook
G20514|θοίνη|thoinē|feeding upon
G20515|θραῦμα|thrauma|destruction
G20516|θρησκεύω|thrēskeuō|be a devotee
G20517|θρονίζομαι|thronizomai|be initiated, consecrated
G20518|θυμαρής|thumarēs|well-pleasing, delightful
G20519|θυρεόφορος|thureophoros|armed with such a shield
G20521|θωρακισμός|thōrakismos|arming with breastplates
G20522|ἰδιόγραφος|idiographos|separately written
G20523|ἰδιότης|idiotēs|relationship
G20524|ἱερεία|hiereia|sanctuary
G20525|ἱερόδουλος|hierodoulos|templecourtesans
G20526|ἱεροσύλημα|hierosulēma|sacrilege
G20527|ἱεροψάλτης|hieropsaltēs|singer in the temple
G20528|ἱερόψυχος|hieropsuchos|of holy, pious soul
G20529|ἱέρωμα|hierōma|consecrated object, offering
G20530|ἴκτηρ|iktēr|suppliant
G20531|ἱλαροτραγῳδία|hilarotragōdia|burlesque tragedy
G20532|ἱλάσιμος|hilasimos|placable
G20533|ἱλαστής|hilastēs|propitiator
G20534|ἱλατεύω|hilateuō|gracious
G20535|ἱμάντωσις|himantōsis|piece of timber used instead of a bond-stone
G20536|ἰσάστερος|isasteros|like a star, bright as a star
G20537|ἰσηγορέομαι|isēgoreomai|speak as an equal
G20538|ἰσοδυναμέω|isodunameō|be equivalent
G20539|ἰσοδύναμος|isodunamos|equal
G20540|ἰσοπολίτης|isopolitēs|equitable citizen
G20541|ἴσχυσις|ischusis|strength
G20542|καθάπαν|kathapan|on the whole
G20543|καθαριόω|katharioō|to purify
G20544|καθάρισις|katharisis|cleansing
G20545|καθεῖς|katheis|one by one, one after anther
G20546|καθεύρεμα|katheurema|invention
G20547|καθηγεμών|kathēgemōn|leader
G20548|καθιδρύω|kathidruō|to settle
G20549|καθιστάνω|kathistanō|to establish
G20550|καινουργός|kainourgos|novelty
G20551|κακοεξία|kakoexia|bad habit
G20552|κακόμοχθος|kakomochthos|perversely
G20553|κακοπραγία|kakopragia|misdeeds
G20554|καμιναία|kaminaia|furnace
G20555|καπνοδόκη|kapnodokē|hole in the roof for the smoke to pass through
G20556|κάρρον|karron|coach-builder
G20557|καρτερός|karteros|resolutely
G20558|καρτεροψυχία|karteropsuchia|strength of spirit
G20559|καταβαρύνω|katabarunō|to overload
G20560|καταβάσιος|katabasios|descent
G20561|καταγογγύζω|katagonguzō|to murmur against
G20562|καταδαμάζω|katadamazō|to subdue
G20563|καταδαπανάω|katadapanaō|to consume
G20564|καταδεσμεύω|katadesmeuō|to repeat
G20565|καταδεύω|katadeuō|to make wet
G20566|καταδέω|katadeō|to lack
G20567|καταδρομή|katadromē|cryptoporticus
G20568|κατάκλειστος|katakleistos|precious
G20569|κατάκλιτος|kataklitos|flowing down
G20570|καταλαλητέον|katalalēteon|one must talk against
G20571|καταλεαίνω|kataleainō|to placate
G20572|καταμερισμός|katamerismos|distribution
G20573|καταφαγεῖν|kataphagein|spend in eating, waste
G20574|καταφράσσω|kataphrassō|to protect
G20575|καταφρονητέον|kataphronēteon|one must despise
G20576|κατάχρεος|katachreos|involved in
G20577|καταψευσμός|katapseusmos|slander, calumny
G20578|κατεμβλέπω|katemblepō|to despise
G20579|κατενισχύω|katenischuō|to establish
G20580|κατένωπα|katenōpa|over against, right opposite
G20581|κατεπίθυμος|katepithumos|very eager
G20582|κατεπικύπτω|katepikuptō|to bow down upon
G20583|κατερευνάω|katereunaō|to dīrīmat
G20584|κατευθικτέω|kateuthikteō|to hit exactly
G20586|κατευφημέω|kateuphēmeō|to applaud
G20587|κατιμονεύω|katimoneuō|to let down
G20588|κατοδυνάω|katodunaō|to afflict grievously
G20590|κατοικτείρω|katoikteirō|to feel compassion
G20591|κατοινύσαι|katoinusai|hidden
G20592|κατοπίσω|katopisō|to overtake
G20593|κατώτατος|katōtatos|lowest
G20594|καυστικός|kaustikos|inflammatory humours
G20595|καυτήριον|kautērion|kiln
G20596|κειράς|keiras|shorn
G20597|κελευσματικῶς|keleusmatikōs|by way of command
G20598|κενεών|keneōn|vacant space
G20599|κενοδοξέω|kenodoxeō|be vain-glorious
G20600|κηρογονία|kērogonia|combs
G20601|κίνημα|kinēma|moving things
G20602|κισσόφυλλον|kissophullon|part of a torsion-engine shaped like an ivy-leaf
G20603|κλεψιμαῖος|klepsimaios|furtim
G20604|κληδών|klēdōn|name, appellation
G20605|κληρουχία|klērouchia|inheritance
G20606|κλητέος|klēteos|one must call
G20607|κμητός|kmētos|scratch
G20608|κοίλασμα|koilasma|interior
G20609|κοιλότης|koilotēs|shortage of cash
G20610|κολαβρισμός|kolabrismos|derided
G20611|κολλύρα|kollura|bake
G20612|κολλύριον|kollurion|salve
G20613|κολοβόρινος|koloborinos|slit-nosed
G20615|κοσμοπληθής|kosmoplēthēs|filling the world
G20616|κράτησις|kratēsis|holding firm, steadying
G20617|κρυφός|kruphos|lurking-place
G20618|κύκλος|kuklos|sphere, globe
G20619|κύκνειος|kukneios|of Cycnus
G20620|κυλίκιον|kulikion|small cup
G20621|κυνάμυια|kunamuia|shameless fly
G20622|κυνήγιον|kunēgion|prey
G20623|κυοφορία|kuophoria|pregnancy
G20624|κύπρος|kupros|a measure of corn
G20625|κυρία|kuria|possession, control
G20626|κωλῆ|kōlē|membrum virile
G20627|κωνώπιον|kōnōpion|cōnōpēum
G20628|Λακωνικός|Lakōnikos|female garment
G20629|λάμψις|lampsis|shining
G20630|λαογραφία|laographia|poll-tax
G20631|λαπιστής|lapistēs|swaggerer
G20632|λατόμημα|latomēma|stone hewn from a quarry
G20633|λαφυρεύω|laphureuō|to plunder
G20634|λεληθότως|lelēthotōs|secretly
G20635|λεοντηδόν|leontēdon|like a lion
G20636|λέπυρον|lepuron|rind, shell, husk
G20637|λεχώς|lechōs|giving birth
G20638|λιβανόομαι|libanoomai|be mixed with frankincense
G20639|λιθοβόλος|lithobolos|struck with stones, stoned
G20640|λιποτακτέω|lipotakteō|to desert
G20641|λιτανεία|litaneia|entreaty
G20642|λοιμότης|loimotēs|pestilent condition
G20643|λοχώ|lochō|to give birth
G20644|λυθρώδης|luthrōdēs|defiled with gore
G20645|λυσιτέλεια|lusiteleia|economy
G20646|λυτρωτός|lutrōtos|redeemable
G20647|λωποδυτέω|lōpoduteō|to rob
G20648|μάγδωλος|magdōlos|migdol
G20649|μαγειρευτικός|mageireutikos|cooking
G20650|μαγικός|magikos|skilled in magic
G20651|μάγιν|magin|cooking
G20652|μαδαρότης|madarotēs|falling off of the eyelashes
G20653|μαδάω|madaō|be bald
G20654|μαδών|madōn|íš mādhón
G20655|μᾶζα|maza|amalgam
G20656|μακροβίωσις|makrobiōsis|long living
G20657|μακροημέρευσις|makroēmereusis|length of days
G20658|μάκροθριξ|makrothrix|long-haired
G20659|μακροτέρω|makroterō|farther off
G20660|μακροτονέω|makrotoneō|to persevere
G20661|μακροχρονίζω|makrochronizō|long-lasting
G20662|μαλακία|malakia|calmness of the sea, malacia ac tranquillitas
G20663|μαλακοψυχέω|malakopsucheō|be cowardly
G20664|μαλάκυνσις|malakunsis|softening
G20665|μαρτιχόρας|martichoras|mard-khwār
G20666|μαστιγοφόρος|mastigophoros|policeman
G20667|μαστιγωτικός|mastigōtikos|demanding vengeance
G20668|μαστιστής|mastistēs|scourger
G20669|ματαιοτεχνία|mataiotechnia|dicta est
G20670|ματαιόφρων|mataiophrōn|weak-minded
G20671|ματαιόφωνος|mataiophōnos|talking idly
G20672|μαχητέον|machēteon|one must fight
G20673|μεγάλαρτος|megalartos|large loaf
G20674|μεγαλαυχία|megalauchia|exultation
G20675|μεγαλόδοξος|megalodoxos|very glorious
G20676|μεγαλοημέρευσις|megaloēmereusis|long-lived
G20677|μεγαλοκράτωρ|megalokratōr|long-ruling
G20678|μεγαλομερής|megalomerēs|magnificent, sumptuous
G20679|μεγαλοποιέω|megalopoieō|to magnify
G20680|μεγαλορρέκτης|megalorrektēs|one who does great things
G20681|μεγάλος|megalos|great
G20682|μεγαλοσθενής|megalosthenēs|of great strength
G20683|μεγαλοφρονέω|megalophroneō|be arrogant
G20684|μεγαλόψυχος|megalopsuchos|romantic, Quixotic
G20685|μεγαλώνυμος|megalōnumos|having a higher denominator
G20686|μεγαλωστί|megalōsti|far and wide, over a vast space
G20687|μεγαρτός|megartos|envious
G20688|μεγήριτος|megēritos|passing lovely
G20689|μεθαρμόζω|metharmozō|to re-order
G20690|μεθερμηνευτικός|methermēneutikos|fit for interpreting
G20691|μεθήμων|methēmōn|remiss, careless
G20692|μεθοδευτικός|methodeutikos|regular
G20693|μέθοδος|methodos|stratagem
G20694|μεθορίζω|methorizō|to determine
G20695|μέθυσις|methusis|drunkenness
G20696|μεθυσοκότταβος|methusokottabos|drunk with cottabus-playing
G20697|μελάθρα|melathra|beam
G20698|μελετητικός|meletētikos|of meditations
G20699|μελετητός|meletētos|be gained by practice
G20700|μελισσόφυτον|melissophuton|balm
G20701|μελοποιός|melopoios|tuneful
G20702|μεριδάρχης|meridarchēs|province
G20703|μεριδαρχία|meridarchia|his office
G20704|μεριζομένως|merizomenōs|suffering
G20705|μερινων|merinōn|portioned
G20706|μεριτεία|meriteia|division
G20707|μεροποσπόρος|meroposporos|begetting men
G20708|μεσάζω|mesazō|to occupy a central position
G20709|μεσημβρίζω|mesēmbrizō|noon
G20710|μεσονεφής|mesonephēs|in the midst
G20711|μεσοπορέω|mesoporeō|be half-way
G20712|μεσοπόρος|mesoporos|mid
G20713|μεσορραγής|mesorragēs|rent in twain
G20714|μεταγίγνομαι|metagignomai|be transferred, carried away
G20715|μεταδιαιτάω|metadiaitaō|to change one's way of life
G20716|μετακιρνάω|metakirnaō|to intermix
G20717|μεταλλευτός|metalleutos|be got by mining
G20718|μετανάστατος|metanastatos|having departed
G20719|μεταπαιδεύω|metapaideuō|to acquire a fresh tendency
G20720|μετατεύχω|metateuchō|to refashion
G20721|μετεξέτεροι|metexeteroi|a certain amount of
G20722|μετεωροπορία|meteōroporia|travelling through air
G20723|μετοιακίζομαι|metoiakizomai|have one's course changed
G20724|μετοίκησις|metoikēsis|transmigration
G20725|μετοχετεύω|metocheteuō|to divert
G20726|μετρητέον|metrēteon|one must measure
G20727|μὴ οὐ|mē ou|isn't it?
G20728|μήλωσις|mēlōsis|use of the probe
G20729|μηνίαμα|mēniama|wrath
G20730|μηνιάω|mēniaō|be wrathful
G20731|μηνιτής|mēnitēs|wrathful man
G20732|μὴπολλάκις|mēpollakis|lest perchance
G20733|μηροραφής|mēroraphēs|thigh-burnt
G20734|μηρυκίζω|mērukizō|to chew the cud
G20735|μηχανάριος|mēchanarios|engineer
G20736|μιαροφαγέω|miarophageō|to eat abominable food
G20737|Μιμνέρμειον|Mimnermeion|gymnasium named after Mimnermus
G20738|μισάρετος|misaretos|hating virtue
G20739|μίσευμα|miseuma|half
G20740|μισθαρχίδης|mistharchidēs|mercenary
G20741|μισοξενία|misoxenia|guests
G20742|μισοπονηρέω|misoponēreō|to hate wickedness
G20743|μισοπονηρία|misoponēria|hatred because of wickedness
G20744|μισοπόνηρος|misoponēros|with hostile sentiments
G20745|μίσυβρις|misubris|hating insolence
G20746|Μίτρα|Mitra|Mitra
G20747|μνημονευτός|mnēmoneutos|objects of memory
G20748|μνησίθεος|mnēsitheos|remembering God
G20749|μνησικακία|mnēsikakia|remembrance of wrongs
G20750|μοιχαίνω|moichainō|to commit adultery
G20751|μοιχεύτρια|moicheutria|adulteress
G20752|μόλυβος|molubos|lead
G20753|μολυνοπραγμονέομαι|molunopragmoneomai|get into dirty quarrels
G20754|μολυντός|moluntos|apt to make dirty
G20755|μόλυσμα|molusma|spot, taint
G20756|μονήμερος|monēmeros|lasting one day
G20757|μονικῶς|monikōs|uniquely
G20758|μονιμότης|monimotēs|constancy, steadfastness
G20759|μονόζυξ|monozux|single, solitary
G20760|μονοκένταυρος|monokentauros|man with ox's head
G20761|μονορύχης|monoruchēs|digging with one point
G20762|μονοφαγία|monophagia|eating alone
G20763|μονοφάγος|monophagos|eating alone
G20764|μορφήεις|morphēeis|well-formed, shapely
G20765|μόσχευμα|moscheuma|PLond.ined.
G20766|μοχθίζω|mochthizō|to suffer
G20767|μυελοποιός|muelopoios|strengthening
G20768|μυθόλογος|muthologos|prating
G20769|μυκτηριάζω|muktēriazō|to dry nose
G20770|μυλήφατος|mulēphatos|bruised in a mill
G20771|μυλόομαι|muloomai|be hardened, cicatrized
G20772|μυρεψία|murepsia|preparation of unguents
G20773|μυρέψιον|murepsion|prepared unguent
G20774|μυρίνινος|murininos|of myrrh
G20775|μυριοπάλαι|muriopalai|time out of mind
G20776|μυριότης|muriotēs|myriad
G20777|μυρισμός|murismos|an anointing
G20778|μυρμηκίασις|murmēkiasis|irritation of the skin
G20779|μυρμηκοειδής|murmēkoeidēs|like an ant
G20780|μυροβραχής|murobrachēs|wet with unguent
G20781|μυσαρία|musaria|loathsomeness
G20782|μυσάρχης|musarchēs|the originator of a foul deed
G20783|μυσερός|museros|defiled
G20784|μυστάδης|mustadēs|teacher
G20785|μυστηρικός|mustērikos|for mysteries
G20786|μυστικός|mustikos|scribere
G20787|μύστις|mustis|initiator
G20788|μώϊον|mōion|jar
G20789|μώκημα|mōkēma|mockery
G20790|μωκός|mōkos|mocker
G20791|μωλωπικός|mōlōpikos|suitable for weals
G20792|μώμημα|mōmēma|blame
G20793|μῶν|mōn|are you?
G20794|μωρεύω|mōreuō|be foolish
G20795|μωροπόνηρος|mōroponēros|stupidly wicked
G20796|ναῦλος|naulos|rent
G20797|νάφθα|naphtha|naft
G20798|νεικέω|neikeō|to quarrell
G20799|νεκριμαῖος|nekrimaios|carcas
G20800|νεόκτιστος|neoktistos|newly created
G20801|νεοσσιά|neossia|beehive
G20802|νεοσσοποιέω|neossopoieō|to build a nest
G20803|νηπιοκτόνος|nēpioktonos|slaying children
G20804|νίζω|nizō|to wash hands
G20805|νοερός|noeros|world
G20806|νοθεύω|notheuō|to consider spurious
G20807|νόμαρχος|nomarchos|govenor
G20808|νομιστέος|nomisteos|one must account, deem
G20809|νομοφύλαξ|nomophulax|observer of the law
G20810|νόος|noos|mind
G20811|νοσφιδόν|nosphidon|by stealth
G20812|νυμφικός|numphikos|of the Nymphs
G20813|νωθρότης|nōthrotēs|sluggishness
G20814|Ξανδικός|Xandikos|Month Eandikos
G20815|ξενιτεία|xeniteia|life of a mercenary in foreign service
G20816|ξενολογέω|xenologeō|to enlist mercenaries
G20817|ξενοτροφέω|xenotropheō|to maintain mercenary troops
G20818|ξεστός|xestos|smooth
G20819|οἰκετικός|oiketikos|slaves
G20820|οἰκίον|oikion|nest
G20821|οἰνοδόχος|oinodochos|cupbearer
G20822|οἰστρηλασία|oistrēlasia|mad passion
G20823|Οἰτόσυρος|Oitosuros|Oitosupos (Apollo)
G20824|οἰωνόβρωτος|oiōnobrōtos|be eaten of birds
G20825|ὄλβος|olbos|olg[uglide]ā
G20826|ὀλεθρεία|olethreia|fated
G20827|ὀλεθροφόρος|olethrophoros|destruction-bringing
G20828|ὀλιγοποιέω|oligopoieō|to diminish
G20829|ὁλοκαρπόομαι|holokarpoomai|be offered as a whole burnt-offering
G20830|ὄλονθος|olonthos|sterile male inflorescence of the caprifig
G20831|ὁλορριζί|holorrizi|utterly
G20832|ὁλοσφύρατος|holosphuratos|made of solid beaten metal
G20833|ὁμείρομαι|homeiromai|yearn for
G20834|ὀμναῖσαι|omnaisai|remembered
G20835|ὁμοζηλία|homozēlia|common zeal
G20836|ὁμόσπονδος|homospondos|bound by treaty to
G20837|ὁμόψυχος|homopsuchos|endowed with the same soul
G20838|ὀνοκάρδιον|onokardion|chamelion
G20839|ὀνοματογραφία|onomatographia|writing of names
G20840|ὁπηνίκα|hopēnika|when once
G20841|ὁπλοδοτέω|hoplodoteō|to arm
G20842|ὁπλολογέω|hoplologeō|be disarmed
G20843|ὁπλοποιέω|hoplopoieō|to make weapons
G20845|ὀργιάω|orgiaō|be fierce
G20846|ὀρθρόω|orthroō|dawn
G20847|ὀρνιθοπώλης|ornithopōlēs|dealer in birds
G20848|ὀροφοιτάω|orophoitaō|frequent mountains
G20849|ὀροφόω|orophoō|be roofed
G20850|ὀστρακώδης|ostrakōdēs|full of potsherds
G20851|ὀσφράδιον|osphradion|nosegay
G20852|οὐ μή|ou mē|surely not
G20853|οὐθείς|outheis|none
G20854|οὐραγέω|ourageō|to lag behind
G20855|ὀφιόδηκτος|ophiodēktos|bitten by a serpent
G20856|ὄφλησις|ophlēsis|penalty
G20857|ὀχλαγωγέω|ochlagōgeō|to attract a crowd
G20858|ὀχυρωμάτιον|ochurōmation|small fort
G20859|ὀχύρωσις|ochurōsis|fortification
G20860|ὀψοποίημα|opsopoiēma|food
G20861|ὄψος|opsos|fish
G20862|παγγέωργος|pangeōrgos|master-gardener
G20863|παγκρατής|pagkratēs|victorious
G20864|πάθνη|pathnē|manger
G20865|παθοκράτεια|pathokrateia|government of the passions, self-restraint
G20866|παιωνισμός|paiōnismos|chanting of the paean
G20867|παλαστή|palastē|*Geom.
G20868|παμβασιλεύς|pambasileus|absolute monarch
G20869|παμμελής|pammelēs|with all the limbs, entire
G20870|παμμίαρος|pammiaros|all-abominable
G20871|παμμιγής|pammigēs|mixed of all sorts, all-blended
G20872|πανάγιος|panagios|all-holy
G20873|πανεθνεί|panethnei|with the whole nation
G20874|πανεπόπτης|panepoptēs|all-observing
G20875|πανέχινος|panechinos|shell/shield
G20876|πανηγυρισμός|panēgurismos|display, ostentation
G20877|πανόδυρτος|panodurtos|most lamentable
G20878|πανούργευμα|panourgeuma|wonderful feats
G20879|πανούργημα|panourgēma|sophistry
G20880|παντεπίσκοπος|pantepiskopos|all-surveying
G20881|παντευχία|panteuchia|in full armour
G20882|παντοδύναμος|pantodunamos|all-powerful
G20883|παντοκρατέω|pantokrateō|be almighty
G20884|παντοτρόφος|pantotrophos|all-nurturing
G20885|παντοφαγία|pantophagia|indiscriminate eating
G20886|παραβαπτιστής|parabaptistēs|impostor
G20887|παραβασιλεύω|parabasileuō|to commit treason
G20888|παραγώνιος|paragōnios|adjacent to an angle
G20889|παραδειγματισμός|paradeigmatismos|military reprimand
G20890|παραδειπνίζω|paradeipnizō|to cause to dine
G20891|παράθεμα|parathema|appendage
G20892|παρακαθεύδω|parakatheudō|to keep watch by
G20893|παρακάλυμμα|parakalumma|excuse, pretext
G20894|παρακλείω|parakleiō|to shut up
G20895|παρακλίνω|paraklinō|to avoid
G20896|παραναγιγνώσκω|paranagignōskō|to read publicly
G20897|παρανακλίνω|paranaklinō|to lay beside
G20898|παραπλαγιάζω|paraplagiazō|to present oneself obliquely
G20899|παραριθμέω|pararithmeō|to cheat
G20900|παραρρέγχω|pararregchō|near
G20901|παραστήκω|parastēkō|to preside
G20902|παρασυλλογιστικός|parasullogistikos|fallacious
G20903|παρασφαλίζω|parasphalizō|to fortify next in order
G20904|παραχωρέω|parachōreō|to flow
G20905|παρδάλειος|pardaleios|like a pard
G20906|παρεγκλίνω|paregklinō|to incline
G20907|παρεισπορεύομαι|pareisporeuomai|enter
G20908|παρεκλείπω|parekleipō|to fail
G20909|παρελέγχω|parelegchō|to rebuke
G20910|παρέλκω|parelkō|be derived
G20911|παρεμπίπτω|parempiptō|be included in one form
G20912|παρέξω|parexō|outside
G20913|παρεπιδείκνυμι|parepideiknumi|exhibit out of season, make a display
G20914|παρθενεία|partheneia|maiden song
G20915|παροδοποιέω|parodopoieō|to make a side-road
G20916|πάροδος|parodos|passing by
G20917|παροιμιάζω|paroimiazō|to make proverbial
G20918|παρόρασις|parorasis|overlooking
G20919|παρπεπιθών|parpepithōn|to beguile
G20920|παρρησιαστικός|parrēsiastikos|outspoken
G20921|παρωθέω|parōtheō|to deny
G20922|πεδήτης|pedētēs|one fettered, prisoner
G20923|πέλμα|pelma|stalk
G20924|πελματόομαι|pelmatoomai|become worn in the sole
G20925|πενέω|peneō|be poor
G20926|πενταπέτηλον|pentapetēlon|wild rose
G20927|πεντάπλοκος|pentaplokos|five times twisted
G20928|πεντάπολις|pentapolis|league of five cities
G20930|πεντηκοντατέσσαρες|pentēkontatessares|fifty-four
G20931|περάτηθεν|peratēthen|from the far side
G20932|περιαγκωνίζω|periagkōnizō|to tie the hands behind the back
G20933|περιαντλέω|periantleō|be completely drowned
G20934|περιάργυρος|periarguros|set in silver
G20935|περιβιόω|peribioō|to keep alive
G20936|περιβόητος|periboētos|utter frantic cries
G20937|περιβώμιος|peribōmios|space round a
G20938|περίγλυφον|perigluphon|carved figure
G20939|περιδιπλόω|peridiploō|to wrap round
G20940|περικαίω|perikaiō|to inflame
G20941|περικατάληπτος|perikatalēptos|detected
G20942|περικλάω|periklaō|to break
G20943|περικομπέω|perikompeō|to declare loudly
G20944|περικρατέω|perikrateō|be mastered, cured
G20945|περιλακίζω|perilakizō|to rend all round
G20946|περίλημμα|perilēmma|embrace
G20947|περιξύω|perixuō|to scrape round
G20948|περιπαθής|peripathēs|pathetic, heartrending
G20949|περιπιλέω|peripileō|to cover thick all round
G20950|περιπόθητος|peripothētos|much-beloved
G20951|περιρραντίζω|perirrantizō|to sprinkle
G20952|περιρρέω|perirreō|to surround
G20953|περισθενής|peristhenēs|exceeding strong
G20954|περισκέλια|periskelia|drawers
G20955|περισκυθίζω|periskuthizō|to scalp in Scythian fashion
G20956|περιστερίδιον|peristeridion|small pidgeon
G20957|περιστέφω|peristephō|to enwreathe
G20958|περιστροφή|peristrophē|whorls
G20959|περιτήκω|peritēkō|to cover with a coat
G20960|περίφρων|periphrōn|despising
G20961|περιφυτεύω|periphuteuō|to plant round about
G20962|περιχαλάω|perichalaō|to relax all round
G20963|περιψύχω|peripsuchō|to refresh
G20964|πέρνημι|pernēmi|renaid
G20965|πεταλόω|petaloō|plates
G20966|πέτασος|petasos|baldacchino
G20967|πηδαλιουχέω|pēdalioucheō|to govern
G20968|πηλουργός|pēlourgos|working in clay
G20969|πήσσω|pēssō|to pitch (a tent)
G20970|πιμπλάω|pimplaō|multitude
G20971|πιστοποιέω|pistopoieō|to confirm
G20972|πλεοναστέον|pleonasteon|one must use in abundance
G20973|πλεύμων|pleumōn|lungs
G20974|πληθύς|plēthus|plebs
G20975|πληθύω|plēthuō|to multiply
G20976|πλινθεῖον|plintheion|-casing
G20977|πολεμοτροφέω|polemotropheō|to maintain war
G20978|πολεμόω|polemoō|be made an enemy of
G20979|πολιτευτής|politeutēs|statesman
G20980|πολυετής|poluetēs|keeping for many years
G20981|πολυημερεύω|poluēmereuō|to attain length of days
G20982|πολυκέφαλος|polukephalos|the hissing of the serpents round the Gorgon's head
G20983|πολύορκος|poluorkos|swearing much
G20984|πολύπαις|polupais|with many children
G20985|πολυπειρία|polupeiria|great experience
G20986|πολύπειρος|polupeiros|much-experienced
G20987|πολυπλάσιος|poluplasios|many times
G20988|πολυπλήθεια|poluplētheia|number
G20989|πολύφροντις|poluphrontis|full of thought
G20990|πονήρευμα|ponēreuma|condition
G20991|ποντόβροχος|pontobrochos|drowned in the sea
G20992|πορευτός|poreutos|going, travelling
G20993|πόρπη|porpē|hair-clasp
G20994|πραγματικός|pragmatikos|troublesome, formidable
G20995|προαλής|proalēs|rather rashly
G20996|προαναμέλπω|proanamelpō|to sing before
G20997|προαναπληρόω|proanaplēroō|to fulfil before
G20998|προβασανίζω|probasanizō|to torture before
G20999|προβασκάνιον|probaskanion|muttonium
G21000|προβλής|problēs|forelands, headlands
G21001|πρόβλητος|problētos|spread, beaten out
G21002|προγονικός|progonikos|ancestral
G21003|προενέχομαι|proenechomai|be involved in before
G21004|προεξαποστέλλω|proexapostellō|to send out before
G21005|προήγορος|proēgoros|defender, advocate
G21006|προήκω|proēkō|to extend
G21007|προθερίζω|protherizō|to reap first
G21008|πρόκαιρος|prokairos|prematurely
G21009|προκακόομαι|prokakoomai|be afflicted before
G21010|προκατασκευάζω|prokataskeuazō|to prepare before
G21011|προκατασκιρρόομαι|prokataskirroomai|inveterate
G21012|προκαταχωρίζω|prokatachōrizō|to set down first
G21013|πρόκρημνος|prokrēmnos|overhanging, beetling
G21014|πρόμαχος|promachos|cake
G21015|προμηνύω|promēnuō|to predict
G21016|προνουμηνία|pronoumēnia|the day before a new moon
G21017|προοδηγός|proodēgos|one who goes before to show the way
G21018|προπορευτής|proporeutēs|vanguard
G21019|προπράσσω|proprassō|to preempt
G21020|προπτύω|proptuō|to spit out
G21021|πρόπτωσις|proptōsis|degeneration
G21022|προσαναλέγω|prosanalegō|to recount
G21023|προσαναπαύω|prosanapauō|to find rest in
G21024|προσανατρέπω|prosanatrepō|to overturn besides
G21025|προσανοικοδομέομαι|prosanoikodomeomai|be added for edification
G21026|προσαξιόω|prosaxioō|to demand
G21027|προσαποστέλλω|prosapostellō|to dispatch besides
G21028|προσαπωθέω|prosapōtheō|to reject
G21029|προσαρτίως|prosartiōs|lately
G21030|προσγελάω|prosgelaō|to smile upon
G21031|προσγράφω|prosgraphō|to write
G21033|προσεμβριμάομαι|prosembrimaomai|threaten besides
G21034|προσεμπυρίζω|prosempurizō|to burn through
G21035|προσενέχομαι|prosenechomai|be holden by, in the grip of
G21036|προσεξηγέομαι|prosexēgeomai|relate besides
G21037|προσεπικατατείνω|prosepikatateinō|to strain
G21038|προσεπιτιμάω|prosepitimaō|to reproach
G21039|προσημειόομαι|prosēmeioomai|be noted before
G21040|προσκαταβαίνω|proskatabainō|to go down to meet
G21041|προσκατατείνω|proskatateinō|to extend
G21042|προσκήνιον|proskēnion|painted scenery at the back of the stage
G21043|πρόσκλησις|prosklēsis|invocation
G21044|προσοδύρομαι|prosoduromai|lament beside
G21045|προσονομάζω|prosonomazō|be surnamed
G21046|προσοχή|prosochē|putting to land
G21047|προσοχυρόω|prosochuroō|to strengthen
G21048|προσπάσσω|prospassō|to sprinkle upon
G21049|προσπυρόω|prospuroō|to kindle incense
G21050|προσταγή|prostagē|an order
G21051|προσταράσσω|prostarassō|to trouble further
G21052|πρόστιμον|prostimon|licence-fee
G21053|προσυμνέω|prosumneō|to celebrate in song as well
G21054|προσυστέλλομαι|prosustellomai|be drawn up beforehand
G21055|προσυφόω|prosuphoō|to raise still higher
G21056|προσφύω|prosphuō|to cling fast
G21057|πρόσχεσις|proschesis|obtutus)
